city,scenario,year,total_sea_level_cm
San Francisco CA,ssp585,2069,37.11
San Francisco CA,ssp585,2070,37.8
San Francisco CA,ssp585,2070,41.0
San Francisco CA,ssp585,2071,41.68
San Francisco CA,ssp585,2072,42.36
San Francisco CA,ssp585,2073,43.04
San Francisco CA,ssp585,2074,43.72
San Francisco CA,ssp585,2075,44.4
San Francisco CA,ssp585,2076,45.08
San Francisco CA,ssp585,2077,45.76
San Francisco CA,ssp585,2078,46.44
San Francisco CA,ssp585,2079,47.12
San Francisco CA,ssp585,2080,47.8
San Francisco CA,ssp585,2080,53.2
San Francisco CA,ssp585,2081,53.84
San Francisco CA,ssp585,2082,54.480000000000004
San Francisco CA,ssp585,2083,55.120000000000005
San Francisco CA,ssp585,2084,55.760000000000005
San Francisco CA,ssp585,2085,56.400000000000006
San Francisco CA,ssp585,2086,57.04
San Francisco CA,ssp585,2087,57.68
San Francisco CA,ssp585,2088,58.32
San Francisco CA,ssp585,2089,58.96
San Francisco CA,ssp585,2090,59.6
San Francisco CA,ssp585,2090,68.30000000000001
San Francisco CA,ssp585,2091,68.66000000000001
San Francisco CA,ssp585,2092,69.02000000000001
San Francisco CA,ssp585,2093,69.38000000000001
San Francisco CA,ssp585,2094,69.74000000000001
San Francisco CA,ssp585,2095,70.1
San Francisco CA,ssp585,2096,70.46
San Francisco CA,ssp585,2097,70.82
San Francisco CA,ssp585,2098,71.17999999999999
San Francisco CA,ssp585,2099,71.53999999999999
San Francisco CA,ssp585,2100,71.89999999999999
San Francisco CA,ssp585,2100,84.8
Seattle WA,ssp126,2020,4.8
Seattle WA,ssp126,2020,4.9
Seattle WA,ssp126,2021,5.2700000000000005
Seattle WA,ssp126,2022,5.640000000000001
Seattle WA,ssp126,2023,6.01
Seattle WA,ssp126,2024,6.38
Seattle WA,ssp126,2025,6.75
Seattle WA,ssp126,2026,7.12
Seattle WA,ssp126,2027,7.49
Seattle WA,ssp126,2028,7.859999999999999
Seattle WA,ssp126,2029,8.23
Seattle WA,ssp126,2030,8.6
Seattle WA,ssp126,2030,8.799999999999999
Seattle WA,ssp126,2031,9.219999999999999
Seattle WA,ssp126,2032,9.639999999999999
Seattle WA,ssp126,2033,10.059999999999999
Seattle WA,ssp126,2034,10.479999999999999
Seattle WA,ssp126,2035,10.899999999999999
Seattle WA,ssp126,2036,11.32
Seattle WA,ssp126,2037,11.74
Seattle WA,ssp126,2038,12.16
Seattle WA,ssp126,2039,12.58
Seattle WA,ssp126,2040,13.0
Seattle WA,ssp126,2040,13.6
Seattle WA,ssp126,2041,14.059999999999999
Seattle WA,ssp126,2042,14.52
Seattle WA,ssp126,2043,14.98
Seattle WA,ssp126,2044,15.44
Seattle WA,ssp126,2045,15.899999999999999
Seattle WA,ssp126,2046,16.36
Seattle WA,ssp126,2047,16.82
Seattle WA,ssp126,2048,17.28
Seattle WA,ssp126,2049,17.74
Seattle WA,ssp126,2050,18.2
Seattle WA,ssp126,2050,18.8
Seattle WA,ssp126,2051,19.2
Seattle WA,ssp126,2052,19.6
Seattle WA,ssp126,2053,20.0
Seattle WA,ssp126,2054,20.400000000000002
Seattle WA,ssp126,2055,20.8
Seattle WA,ssp126,2056,21.200000000000003
Seattle WA,ssp126,2057,21.6
Seattle WA,ssp126,2058,22.0
Seattle WA,ssp126,2059,22.400000000000002
Seattle WA,ssp126,2060,22.8
Seattle WA,ssp126,2060,23.8
Seattle WA,ssp126,2061,24.23
Seattle WA,ssp126,2062,24.66
Seattle WA,ssp126,2063,25.09
Seattle WA,ssp126,2064,25.52
Seattle WA,ssp126,2065,25.950000000000003
Seattle WA,ssp126,2066,26.380000000000003
Seattle WA,ssp126,2067,26.810000000000002
Seattle WA,ssp126,2068,27.240000000000002
Seattle WA,ssp126,2069,27.67
Seattle WA,ssp126,2070,28.1
Seattle WA,ssp126,2070,29.1
Seattle WA,ssp126,2071,29.51
Seattle WA,ssp126,2072,29.92
Seattle WA,ssp126,2073,30.330000000000002
Seattle WA,ssp126,2074,30.740000000000002
Seattle WA,ssp126,2075,31.150000000000002
Seattle WA,ssp126,2076,31.560000000000002
Seattle WA,ssp126,2077,31.970000000000002
Seattle WA,ssp126,2078,32.38
Seattle WA,ssp126,2079,32.790000000000006
Seattle WA,ssp126,2080,33.2
Seattle WA,ssp126,2080,34.300000000000004
Seattle WA,ssp126,2081,34.75
Seattle WA,ssp126,2082,35.2
Seattle WA,ssp126,2083,35.650000000000006
Seattle WA,ssp126,2084,36.1
Seattle WA,ssp126,2085,36.55
Seattle WA,ssp126,2086,37.0
Seattle WA,ssp126,2087,37.45
Seattle WA,ssp126,2088,37.9
Seattle WA,ssp126,2089,38.349999999999994
Seattle WA,ssp126,2090,38.8
Seattle WA,ssp126,2090,40.1
Seattle WA,ssp126,2091,40.53
Seattle WA,ssp126,2092,40.96
Seattle WA,ssp126,2093,41.39
Seattle WA,ssp126,2094,41.82
Seattle WA,ssp126,2095,42.25
Seattle WA,ssp126,2096,42.68
Seattle WA,ssp126,2097,43.11
Seattle WA,ssp126,2098,43.54
Seattle WA,ssp126,2099,43.97
Seattle WA,ssp126,2100,44.4
Seattle WA,ssp126,2100,45.6
Seattle WA,ssp245,2020,4.7
Seattle WA,ssp245,2021,5.07
Seattle WA,ssp245,2022,5.44
Seattle WA,ssp245,2023,5.8100000000000005
Seattle WA,ssp245,2024,6.18
Seattle WA,ssp245,2025,6.550000000000001
Seattle WA,ssp245,2026,6.92
Seattle WA,ssp245,2027,7.29
Seattle WA,ssp245,2028,7.66
Seattle WA,ssp245,2029,8.030000000000001
Seattle WA,ssp245,2030,8.4
Seattle WA,ssp245,2031,8.84
Seattle WA,ssp245,2032,9.280000000000001
Seattle WA,ssp245,2033,9.72
Seattle WA,ssp245,2034,10.16
Seattle WA,ssp245,2035,10.600000000000001
Seattle WA,ssp245,2036,11.040000000000001
Seattle WA,ssp245,2037,11.48
Seattle WA,ssp245,2038,11.920000000000002
Seattle WA,ssp245,2039,12.360000000000001
Seattle WA,ssp245,2040,12.8
Seattle WA,ssp245,2041,13.38
Seattle WA,ssp245,2042,13.96
Seattle WA,ssp245,2043,14.540000000000001
Seattle WA,ssp245,2044,15.120000000000001
Seattle WA,ssp245,2045,15.700000000000001
Seattle WA,ssp245,2046,16.28
Seattle WA,ssp245,2047,16.86
Seattle WA,ssp245,2048,17.44
Seattle WA,ssp245,2049,18.020000000000003
Seattle WA,ssp245,2050,18.6
Seattle WA,ssp245,2051,19.17
Seattle WA,ssp245,2052,19.740000000000002
Seattle WA,ssp245,2053,20.310000000000002
Seattle WA,ssp245,2054,20.880000000000003
Seattle WA,ssp245,2055,21.450000000000003
Seattle WA,ssp245,2056,22.020000000000003
Seattle WA,ssp245,2057,22.59
Seattle WA,ssp245,2058,23.16
Seattle WA,ssp245,2059,23.73
Seattle WA,ssp245,2060,24.3
Seattle WA,ssp245,2061,24.92
Seattle WA,ssp245,2062,25.54
Seattle WA,ssp245,2063,26.16
Seattle WA,ssp245,2064,26.78
Seattle WA,ssp245,2065,27.4
Seattle WA,ssp245,2066,28.02
Seattle WA,ssp245,2067,28.64
Seattle WA,ssp245,2068,29.259999999999998
Seattle WA,ssp245,2069,29.88
Seattle WA,ssp245,2070,30.5
Seattle WA,ssp245,2071,31.19
Seattle WA,ssp245,2072,31.88
Seattle WA,ssp245,2073,32.57
Seattle WA,ssp245,2074,33.26
Seattle WA,ssp245,2075,33.95
Seattle WA,ssp245,2076,34.64
Seattle WA,ssp245,2077,35.33
Seattle WA,ssp245,2078,36.019999999999996
Seattle WA,ssp245,2079,36.71
Seattle WA,ssp245,2080,37.4
Seattle WA,ssp245,2081,38.18
Seattle WA,ssp245,2082,38.96
Seattle WA,ssp245,2083,39.74
Seattle WA,ssp245,2084,40.52
Seattle WA,ssp245,2085,41.3
Seattle WA,ssp245,2086,42.08
Seattle WA,ssp245,2087,42.86
Seattle WA,ssp245,2088,43.64
Seattle WA,ssp245,2089,44.42
Seattle WA,ssp245,2090,45.2
Seattle WA,ssp245,2091,45.96
Seattle WA,ssp245,2092,46.72
Seattle WA,ssp245,2093,47.480000000000004
Seattle WA,ssp245,2094,48.24
Seattle WA,ssp245,2095,49.0
Seattle WA,ssp245,2096,49.76
Seattle WA,ssp245,2097,50.519999999999996
Seattle WA,ssp245,2098,51.28
Seattle WA,ssp245,2099,52.04
Seattle WA,ssp245,2100,52.8
Seattle WA,ssp370,2020,4.8
Seattle WA,ssp370,2021,5.15
Seattle WA,ssp370,2022,5.5
Seattle WA,ssp370,2023,5.85
Seattle WA,ssp370,2024,6.2
Seattle WA,ssp370,2025,6.550000000000001
Seattle WA,ssp370,2026,6.9
Seattle WA,ssp370,2027,7.25
Seattle WA,ssp370,2028,7.6000000000000005
Seattle WA,ssp370,2029,7.950000000000001
Seattle WA,ssp370,2030,8.3
Seattle WA,ssp370,2031,8.72
Seattle WA,ssp370,2032,9.14
Seattle WA,ssp370,2033,9.56
Seattle WA,ssp370,2034,9.98
Seattle WA,ssp370,2035,10.4
Seattle WA,ssp370,2036,10.82
Seattle WA,ssp370,2037,11.24
Seattle WA,ssp370,2038,11.66
Seattle WA,ssp370,2039,12.08
Seattle WA,ssp370,2040,12.5
Seattle WA,ssp370,2041,13.11
Seattle WA,ssp370,2042,13.72
Seattle WA,ssp370,2043,14.33
Seattle WA,ssp370,2044,14.940000000000001
Seattle WA,ssp370,2045,15.55
Seattle WA,ssp370,2046,16.16
Seattle WA,ssp370,2047,16.77
Seattle WA,ssp370,2048,17.380000000000003
Seattle WA,ssp370,2049,17.990000000000002
Seattle WA,ssp370,2050,18.6
Seattle WA,ssp370,2051,19.270000000000003
Seattle WA,ssp370,2052,19.94
Seattle WA,ssp370,2053,20.61
Seattle WA,ssp370,2054,21.28
Seattle WA,ssp370,2055,21.950000000000003
Seattle WA,ssp370,2056,22.62
Seattle WA,ssp370,2057,23.29
Seattle WA,ssp370,2058,23.96
Seattle WA,ssp370,2059,24.630000000000003
Seattle WA,ssp370,2060,25.3
Seattle WA,ssp370,2061,26.02
Seattle WA,ssp370,2062,26.740000000000002
Seattle WA,ssp370,2063,27.46
Seattle WA,ssp370,2064,28.18
Seattle WA,ssp370,2065,28.9
Seattle WA,ssp370,2066,29.62
Seattle WA,ssp370,2067,30.34
Seattle WA,ssp370,2068,31.060000000000002
Seattle WA,ssp370,2069,31.78
Seattle WA,ssp370,2070,32.5
Seattle WA,ssp370,2071,33.35
Seattle WA,ssp370,2072,34.2
Seattle WA,ssp370,2073,35.05
Seattle WA,ssp370,2074,35.9
Seattle WA,ssp370,2075,36.75
Seattle WA,ssp370,2076,37.6
Seattle WA,ssp370,2077,38.45
Seattle WA,ssp370,2078,39.3
Seattle WA,ssp370,2079,40.15
Seattle WA,ssp370,2080,41.0
Seattle WA,ssp370,2081,41.94
Seattle WA,ssp370,2082,42.88
Seattle WA,ssp370,2083,43.82
Seattle WA,ssp370,2084,44.76
Seattle WA,ssp370,2085,45.7
Seattle WA,ssp370,2086,46.64
Seattle WA,ssp370,2087,47.58
Seattle WA,ssp370,2088,48.519999999999996
Seattle WA,ssp370,2089,49.46
Seattle WA,ssp370,2090,50.4
Seattle WA,ssp370,2091,51.5
Seattle WA,ssp370,2092,52.6
Seattle WA,ssp370,2093,53.699999999999996
Seattle WA,ssp370,2094,54.8
Seattle WA,ssp370,2095,55.9
Seattle WA,ssp370,2096,57.0
Seattle WA,ssp370,2097,58.1
Seattle WA,ssp370,2098,59.2
Seattle WA,ssp370,2099,60.3
Seattle WA,ssp370,2100,61.4
Seattle WA,ssp585,2020,5.0
Seattle WA,ssp585,2020,5.2
Seattle WA,ssp585,2021,5.5600000000000005
Seattle WA,ssp585,2022,5.92
Seattle WA,ssp585,2023,6.279999999999999
Seattle WA,ssp585,2024,6.64
Seattle WA,ssp585,2025,7.0
Seattle WA,ssp585,2026,7.359999999999999
Seattle WA,ssp585,2027,7.719999999999999
Seattle WA,ssp585,2028,8.079999999999998
Seattle WA,ssp585,2029,8.44
Seattle WA,ssp585,2030,8.799999999999999
Seattle WA,ssp585,2030,9.0
Seattle WA,ssp585,2031,9.49
Seattle WA,ssp585,2032,9.98
Seattle WA,ssp585,2033,10.47
Seattle WA,ssp585,2034,10.96
Seattle WA,ssp585,2035,11.450000000000001
Seattle WA,ssp585,2036,11.940000000000001
Seattle WA,ssp585,2037,12.430000000000001
Seattle WA,ssp585,2038,12.920000000000002
Seattle WA,ssp585,2039,13.410000000000002
Seattle WA,ssp585,2040,13.900000000000002
Seattle WA,ssp585,2040,14.2
Seattle WA,ssp585,2041,14.84
Seattle WA,ssp585,2042,15.48
Seattle WA,ssp585,2043,16.12
Seattle WA,ssp585,2044,16.76
Seattle WA,ssp585,2045,17.4
Seattle WA,ssp585,2046,18.04
Seattle WA,ssp585,2047,18.68
Seattle WA,ssp585,2048,19.32
Seattle WA,ssp585,2049,19.96
Seattle WA,ssp585,2050,20.6
Seattle WA,ssp585,2050,21.3
Seattle WA,ssp585,2051,21.91
Seattle WA,ssp585,2052,22.52
Seattle WA,ssp585,2053,23.13
Seattle WA,ssp585,2054,23.74
Seattle WA,ssp585,2055,24.35
Seattle WA,ssp585,2056,24.96
Seattle WA,ssp585,2057,25.57
Seattle WA,ssp585,2058,26.18
Seattle WA,ssp585,2059,26.79
Seattle WA,ssp585,2060,27.4
Seattle WA,ssp585,2060,29.0
Seattle WA,ssp585,2061,29.67
Seattle WA,ssp585,2062,30.34
Seattle WA,ssp585,2063,31.01
Seattle WA,ssp585,2064,31.68
Seattle WA,ssp585,2065,32.35
Seattle WA,ssp585,2066,33.02
Seattle WA,ssp585,2067,33.690000000000005
Seattle WA,ssp585,2068,34.36
Seattle WA,ssp585,2069,35.03
Seattle WA,ssp585,2070,35.7
Seattle WA,ssp585,2070,38.5
Seattle WA,ssp585,2071,39.21
Seattle WA,ssp585,2072,39.92
Seattle WA,ssp585,2073,40.63
Seattle WA,ssp585,2074,41.34
Seattle WA,ssp585,2075,42.05
Seattle WA,ssp585,2076,42.760000000000005
Seattle WA,ssp585,2077,43.47
Seattle WA,ssp585,2078,44.18
Seattle WA,ssp585,2079,44.89
Seattle WA,ssp585,2080,45.6
Seattle WA,ssp585,2080,50.4
Seattle WA,ssp585,2081,51.059999999999995
Seattle WA,ssp585,2082,51.72
Seattle WA,ssp585,2083,52.379999999999995
Seattle WA,ssp585,2084,53.04
Seattle WA,ssp585,2085,53.699999999999996
Seattle WA,ssp585,2086,54.35999999999999
Seattle WA,ssp585,2087,55.019999999999996
Seattle WA,ssp585,2088,55.67999999999999
Seattle WA,ssp585,2089,56.339999999999996
Seattle WA,ssp585,2090,56.99999999999999
Seattle WA,ssp585,2090,64.9
Seattle WA,ssp585,2091,65.27000000000001
Seattle WA,ssp585,2092,65.64
Seattle WA,ssp585,2093,66.01
Seattle WA,ssp585,2094,66.38000000000001
Seattle WA,ssp585,2095,66.75
Seattle WA,ssp585,2096,67.12
Seattle WA,ssp585,2097,67.49000000000001
Seattle WA,ssp585,2098,67.86000000000001
Seattle WA,ssp585,2099,68.23
Seattle WA,ssp585,2100,68.60000000000001
Seattle WA,ssp585,2100,80.60000000000001
Tampa FL,ssp126,2020,8.4
Tampa FL,ssp126,2020,8.7
Tampa FL,ssp126,2021,9.37
Tampa FL,ssp126,2022,10.04
Tampa FL,ssp126,2023,10.71
Tampa FL,ssp126,2024,11.379999999999999
Tampa FL,ssp126,2025,12.05
Tampa FL,ssp126,2026,12.72
Tampa FL,ssp126,2027,13.39
Tampa FL,ssp126,2028,14.06
Tampa FL,ssp126,2029,14.73
Tampa FL,ssp126,2030,15.4
Tampa FL,ssp126,2030,15.8
Tampa FL,ssp126,2031,16.44
Tampa FL,ssp126,2032,17.080000000000002
Tampa FL,ssp126,2033,17.72
Tampa FL,ssp126,2034,18.36
Tampa FL,ssp126,2035,19.0
Tampa FL,ssp126,2036,19.64
Tampa FL,ssp126,2037,20.28
Tampa FL,ssp126,2038,20.92
Tampa FL,ssp126,2039,21.56
Tampa FL,ssp126,2040,22.2
Tampa FL,ssp126,2040,22.8
Tampa FL,ssp126,2041,23.42
Tampa FL,ssp126,2042,24.04
Tampa FL,ssp126,2043,24.66
Tampa FL,ssp126,2044,25.28
Tampa FL,ssp126,2045,25.9
Tampa FL,ssp126,2046,26.52
Tampa FL,ssp126,2047,27.14
Tampa FL,ssp126,2048,27.759999999999998
Tampa FL,ssp126,2049,28.38
Tampa FL,ssp126,2050,29.0
Tampa FL,ssp126,2050,29.8
Tampa FL,ssp126,2051,30.32
Tampa FL,ssp126,2052,30.84
Tampa FL,ssp126,2053,31.36
Tampa FL,ssp126,2054,31.88
Tampa FL,ssp126,2055,32.4
Tampa FL,ssp126,2056,32.92
Tampa FL,ssp126,2057,33.44
Tampa FL,ssp126,2058,33.96
Tampa FL,ssp126,2059,34.48
Tampa FL,ssp126,2060,35.0
Tampa FL,ssp126,2060,36.1
Tampa FL,ssp126,2061,36.730000000000004
Tampa FL,ssp126,2062,37.36
Tampa FL,ssp126,2063,37.99
Tampa FL,ssp126,2064,38.62
Tampa FL,ssp126,2065,39.25
Tampa FL,ssp126,2066,39.88
Tampa FL,ssp126,2067,40.51
Tampa FL,ssp126,2068,41.14
Tampa FL,ssp126,2069,41.769999999999996
Tampa FL,ssp126,2070,42.4
Tampa FL,ssp126,2070,43.4
Tampa FL,ssp126,2071,43.94
Tampa FL,ssp126,2072,44.48
Tampa FL,ssp126,2073,45.019999999999996
Tampa FL,ssp126,2074,45.559999999999995
Tampa FL,ssp126,2075,46.099999999999994
Tampa FL,ssp126,2076,46.64
Tampa FL,ssp126,2077,47.18
Tampa FL,ssp126,2078,47.72
Tampa FL,ssp126,2079,48.26
Tampa FL,ssp126,2080,48.8
Tampa FL,ssp126,2080,50.0
Tampa FL,ssp126,2081,50.44
Tampa FL,ssp126,2082,50.88
Tampa FL,ssp126,2083,51.32
Tampa FL,ssp126,2084,51.760000000000005
Tampa FL,ssp126,2085,52.2
Tampa FL,ssp126,2086,52.64
Tampa FL,ssp126,2087,53.080000000000005
Tampa FL,ssp126,2088,53.52
Tampa FL,ssp126,2089,53.96000000000001
Tampa FL,ssp126,2090,54.400000000000006
Tampa FL,ssp126,2090,55.7
Tampa FL,ssp126,2091,56.190000000000005
Tampa FL,ssp126,2092,56.68
Tampa FL,ssp126,2093,57.17
Tampa FL,ssp126,2094,57.660000000000004
Tampa FL,ssp126,2095,58.150000000000006
Tampa FL,ssp126,2096,58.64
Tampa FL,ssp126,2097,59.13
Tampa FL,ssp126,2098,59.620000000000005
Tampa FL,ssp126,2099,60.11
Tampa FL,ssp126,2100,60.6
Tampa FL,ssp126,2100,61.8
Tampa FL,ssp245,2020,8.200000000000001
Tampa FL,ssp245,2021,8.88
Tampa FL,ssp245,2022,9.56
Tampa FL,ssp245,2023,10.240000000000002
Tampa FL,ssp245,2024,10.920000000000002
Tampa FL,ssp245,2025,11.600000000000001
Tampa FL,ssp245,2026,12.280000000000001
Tampa FL,ssp245,2027,12.96
Tampa FL,ssp245,2028,13.64
Tampa FL,ssp245,2029,14.32
Tampa FL,ssp245,2030,15.0
Tampa FL,ssp245,2031,15.74
Tampa FL,ssp245,2032,16.48
Tampa FL,ssp245,2033,17.22
Tampa FL,ssp245,2034,17.96
Tampa FL,ssp245,2035,18.7
Tampa FL,ssp245,2036,19.439999999999998
Tampa FL,ssp245,2037,20.18
Tampa FL,ssp245,2038,20.919999999999998
Tampa FL,ssp245,2039,21.66
Tampa FL,ssp245,2040,22.4
Tampa FL,ssp245,2041,23.22
Tampa FL,ssp245,2042,24.04
Tampa FL,ssp245,2043,24.86
Tampa FL,ssp245,2044,25.68
Tampa FL,ssp245,2045,26.5
Tampa FL,ssp245,2046,27.32
Tampa FL,ssp245,2047,28.14
Tampa FL,ssp245,2048,28.96
Tampa FL,ssp245,2049,29.78
Tampa FL,ssp245,2050,30.6
Tampa FL,ssp245,2051,31.360000000000003
Tampa FL,ssp245,2052,32.120000000000005
Tampa FL,ssp245,2053,32.88
Tampa FL,ssp245,2054,33.64
Tampa FL,ssp245,2055,34.400000000000006
Tampa FL,ssp245,2056,35.160000000000004
Tampa FL,ssp245,2057,35.92
Tampa FL,ssp245,2058,36.68
Tampa FL,ssp245,2059,37.440000000000005
Tampa FL,ssp245,2060,38.2
Tampa FL,ssp245,2061,39.06
Tampa FL,ssp245,2062,39.92
Tampa FL,ssp245,2063,40.78
Tampa FL,ssp245,2064,41.64
Tampa FL,ssp245,2065,42.5
Tampa FL,ssp245,2066,43.36
Tampa FL,ssp245,2067,44.22
Tampa FL,ssp245,2068,45.08
Tampa FL,ssp245,2069,45.94
Tampa FL,ssp245,2070,46.8
Tampa FL,ssp245,2071,47.699999999999996
Tampa FL,ssp245,2072,48.599999999999994
Tampa FL,ssp245,2073,49.5
Tampa FL,ssp245,2074,50.4
Tampa FL,ssp245,2075,51.3
Tampa FL,ssp245,2076,52.199999999999996
Tampa FL,ssp245,2077,53.099999999999994
Tampa FL,ssp245,2078,54.0
Tampa FL,ssp245,2079,54.9
Tampa FL,ssp245,2080,55.8
Tampa FL,ssp245,2081,56.629999999999995
Tampa FL,ssp245,2082,57.459999999999994
Tampa FL,ssp245,2083,58.29
Tampa FL,ssp245,2084,59.12
Tampa FL,ssp245,2085,59.949999999999996
Tampa FL,ssp245,2086,60.779999999999994
Tampa FL,ssp245,2087,61.60999999999999
Tampa FL,ssp245,2088,62.44
Tampa FL,ssp245,2089,63.269999999999996
Tampa FL,ssp245,2090,64.1
Tampa FL,ssp245,2091,64.99
Tampa FL,ssp245,2092,65.88
Tampa FL,ssp245,2093,66.77
Tampa FL,ssp245,2094,67.66
Tampa FL,ssp245,2095,68.55
Tampa FL,ssp245,2096,69.44
Tampa FL,ssp245,2097,70.33
Tampa FL,ssp245,2098,71.22
Tampa FL,ssp245,2099,72.11
Tampa FL,ssp245,2100,73.0
Tampa FL,ssp370,2020,8.5
Tampa FL,ssp370,2021,9.17
Tampa FL,ssp370,2022,9.84
Tampa FL,ssp370,2023,10.51
Tampa FL,ssp370,2024,11.18
Tampa FL,ssp370,2025,11.85
Tampa FL,ssp370,2026,12.52
Tampa FL,ssp370,2027,13.19
Tampa FL,ssp370,2028,13.86
Tampa FL,ssp370,2029,14.53
Tampa FL,ssp370,2030,15.2
Tampa FL,ssp370,2031,15.93
Tampa FL,ssp370,2032,16.66
Tampa FL,ssp370,2033,17.39
Tampa FL,ssp370,2034,18.12
Tampa FL,ssp370,2035,18.85
Tampa FL,ssp370,2036,19.58
Tampa FL,ssp370,2037,20.31
Tampa FL,ssp370,2038,21.04
Tampa FL,ssp370,2039,21.77
Tampa FL,ssp370,2040,22.5
Tampa FL,ssp370,2041,23.36
Tampa FL,ssp370,2042,24.22
Tampa FL,ssp370,2043,25.08
Tampa FL,ssp370,2044,25.94
Tampa FL,ssp370,2045,26.8
Tampa FL,ssp370,2046,27.66
Tampa FL,ssp370,2047,28.52
Tampa FL,ssp370,2048,29.380000000000003
Tampa FL,ssp370,2049,30.240000000000002
Tampa FL,ssp370,2050,31.1
Tampa FL,ssp370,2051,31.96
Tampa FL,ssp370,2052,32.82
Tampa FL,ssp370,2053,33.68
Tampa FL,ssp370,2054,34.54
Tampa FL,ssp370,2055,35.400000000000006
Tampa FL,ssp370,2056,36.260000000000005
Tampa FL,ssp370,2057,37.120000000000005
Tampa FL,ssp370,2058,37.980000000000004
Tampa FL,ssp370,2059,38.84
Tampa FL,ssp370,2060,39.7
Tampa FL,ssp370,2061,40.71
Tampa FL,ssp370,2062,41.72
Tampa FL,ssp370,2063,42.730000000000004
Tampa FL,ssp370,2064,43.74
Tampa FL,ssp370,2065,44.75
Tampa FL,ssp370,2066,45.76
Tampa FL,ssp370,2067,46.769999999999996
Tampa FL,ssp370,2068,47.78
Tampa FL,ssp370,2069,48.79
Tampa FL,ssp370,2070,49.8
Tampa FL,ssp370,2071,50.86
Tampa FL,ssp370,2072,51.919999999999995
Tampa FL,ssp370,2073,52.98
Tampa FL,ssp370,2074,54.04
Tampa FL,ssp370,2075,55.099999999999994
Tampa FL,ssp370,2076,56.16
Tampa FL,ssp370,2077,57.22
Tampa FL,ssp370,2078,58.28
Tampa FL,ssp370,2079,59.339999999999996
Tampa FL,ssp370,2080,60.4
Tampa FL,ssp370,2081,61.56
Tampa FL,ssp370,2082,62.72
Tampa FL,ssp370,2083,63.879999999999995
Tampa FL,ssp370,2084,65.03999999999999
Tampa FL,ssp370,2085,66.2
Tampa FL,ssp370,2086,67.36
Tampa FL,ssp370,2087,68.52
Tampa FL,ssp370,2088,69.68
Tampa FL,ssp370,2089,70.84
Tampa FL,ssp370,2090,72.0
Tampa FL,ssp370,2091,73.34
Tampa FL,ssp370,2092,74.67999999999999
Tampa FL,ssp370,2093,76.02
Tampa FL,ssp370,2094,77.36
Tampa FL,ssp370,2095,78.69999999999999
Tampa FL,ssp370,2096,80.03999999999999
Tampa FL,ssp370,2097,81.38
Tampa FL,ssp370,2098,82.72
Tampa FL,ssp370,2099,84.05999999999999
Tampa FL,ssp370,2100,85.39999999999999
Tampa FL,ssp585,2020,8.3
Tampa FL,ssp585,2020,8.5
Tampa FL,ssp585,2021,9.18
Tampa FL,ssp585,2022,9.86
Tampa FL,ssp585,2023,10.54
Tampa FL,ssp585,2024,11.22
Tampa FL,ssp585,2025,11.9
Tampa FL,ssp585,2026,12.58
Tampa FL,ssp585,2027,13.260000000000002
Tampa FL,ssp585,2028,13.940000000000001
Tampa FL,ssp585,2029,14.620000000000001
Tampa FL,ssp585,2030,15.3
Tampa FL,ssp585,2030,15.6
Tampa FL,ssp585,2031,16.4
Tampa FL,ssp585,2032,17.2
Tampa FL,ssp585,2033,18.0
Tampa FL,ssp585,2034,18.8
Tampa FL,ssp585,2035,19.6
Tampa FL,ssp585,2036,20.4
Tampa FL,ssp585,2037,21.200000000000003
Tampa FL,ssp585,2038,22.0
Tampa FL,ssp585,2039,22.8
Tampa FL,ssp585,2040,23.6
Tampa FL,ssp585,2040,24.0
Tampa FL,ssp585,2041,24.92
Tampa FL,ssp585,2042,25.84
Tampa FL,ssp585,2043,26.76
Tampa FL,ssp585,2044,27.68
Tampa FL,ssp585,2045,28.6
Tampa FL,ssp585,2046,29.520000000000003
Tampa FL,ssp585,2047,30.44
Tampa FL,ssp585,2048,31.360000000000003
Tampa FL,ssp585,2049,32.28
Tampa FL,ssp585,2050,33.2
Tampa FL,ssp585,2050,34.0
Tampa FL,ssp585,2051,34.84
Tampa FL,ssp585,2052,35.68
Tampa FL,ssp585,2053,36.519999999999996
Tampa FL,ssp585,2054,37.36
Tampa FL,ssp585,2055,38.2
Tampa FL,ssp585,2056,39.04
Tampa FL,ssp585,2057,39.879999999999995
Tampa FL,ssp585,2058,40.72
Tampa FL,ssp585,2059,41.56
Tampa FL,ssp585,2060,42.4
Tampa FL,ssp585,2060,44.0
Tampa FL,ssp585,2061,44.96
Tampa FL,ssp585,2062,45.92
Tampa FL,ssp585,2063,46.88
Tampa FL,ssp585,2064,47.84
Tampa FL,ssp585,2065,48.8
Tampa FL,ssp585,2066,49.760000000000005
Tampa FL,ssp585,2067,50.72
Tampa FL,ssp585,2068,51.68
Tampa FL,ssp585,2069,52.64
Tampa FL,ssp585,2070,53.6
Tampa FL,ssp585,2070,56.39999999999999
Tampa FL,ssp585,2071,57.35999999999999
Tampa FL,ssp585,2072,58.31999999999999
Tampa FL,ssp585,2073,59.279999999999994
Tampa FL,ssp585,2074,60.239999999999995
Tampa FL,ssp585,2075,61.199999999999996
Tampa FL,ssp585,2076,62.16
Tampa FL,ssp585,2077,63.12
Tampa FL,ssp585,2078,64.08
Tampa FL,ssp585,2079,65.03999999999999
Tampa FL,ssp585,2080,66.0
